X,Y,Z
-73.765504,5.154473,104.73
-73.771882,5.136705,125.54
-73.780762,5.167089,96.87
-73.771666,5.171320,87.80
-73.785412,5.154750,96.07
-73.783051,5.168480,110.08
-73.762504,5.163201,123.63
-73.776755,5.140110,115.55
-73.797021,5.144849,121.97
-73.784990,5.141299,125.15
-73.770493,5.145926,79.41
-73.792373,5.143243,100.24
-73.762824,5.168153,87.84
-73.773057,5.159159,99.54
-73.764807,5.146726,94.58
-73.792790,5.158893,105.45
-73.790497,5.156925,105.24
-73.791945,5.162015,81.67
-73.787825,5.166399,108.52
-73.787379,5.152966,103.58
-73.773782,5.143802,90.12
-73.792431,5.165573,98.53
-73.785257,5.141123,116.49
-73.768611,5.146735,69.60
-73.785048,5.163960,97.82
-73.773601,5.161171,108.02
-73.781796,5.152494,89.60
-73.779961,5.168393,101.45
-73.781780,5.149318,105.46
-73.784037,5.149395,97.33
-73.765618,5.138666,95.85
-73.784966,5.152535,84.38
-73.796552,5.162541,93.93
-73.793705,5.137886,127.74
-73.790622,5.151560,105.78
-73.763570,5.153170,89.29
-73.787412,5.159066,122.29
-73.765418,5.139196,97.01
-73.773848,5.147751,99.48
-73.786782,5.138012,88.41
-73.768237,5.156592,91.54
-73.776052,5.149224,102.85
-73.769536,5.140784,91.61
-73.796822,5.148158,94.35
-73.784207,5.155891,94.94
-73.770716,5.168971,91.65
-73.772073,5.148915,82.69
-73.768319,5.150792,125.93
-73.776712,5.166997,84.68
-73.770290,5.155601,80.19
-73.770727,5.156513,109.75
-73.771619,5.152873,79.77
-73.788853,5.168931,101.59
-73.762938,5.148595,90.95
-73.797041,5.167994,80.79
-73.784360,5.163743,80.79
-73.794292,5.157173,120.56
-73.771548,5.169042,121.08
-73.787776,5.154465,115.26
-73.770213,5.149966,81.87
-73.792030,5.167030,83.13
-73.780292,5.169323,123.67
-73.769904,5.171944,109.10
-73.769893,5.163133,86.16
-73.792865,5.150768,98.00
-73.779469,5.157018,71.48
-73.796585,5.148470,111.94
-73.765666,5.159176,138.04
-73.781612,5.169230,100.89
-73.790639,5.171460,83.40
-73.785766,5.171726,110.95
-73.790509,5.158476,105.43
-73.791279,5.143282,81.19
-73.794430,5.166263,110.42
-73.780146,5.142381,85.32
-73.787898,5.159285,119.94
-73.779149,5.140193,107.59
-73.774297,5.154150,89.07
-73.783254,5.151560,82.71
-73.770537,5.167541,97.96
-73.779092,5.144367,89.81
-73.767156,5.151748,107.73
-73.774364,5.165255,93.01
-73.775765,5.158224,124.20
-73.762139,5.162145,106.11
-73.766830,5.154241,98.68
-73.764031,5.144060,118.22
-73.764017,5.155884,112.58
-73.781758,5.162203,95.11
-73.778508,5.160883,104.48
-73.770947,5.157796,104.69
-73.767003,5.159381,116.24
-73.787333,5.164925,91.39
-73.765443,5.156211,103.99
-73.765309,5.171669,115.66
-73.761557,5.162226,84.12
-73.770133,5.154263,117.68
-73.773867,5.137488,109.19
-73.771229,5.165361,99.51
-73.781700,5.170533,144.31
-73.778650,5.153240,90.99
-73.772874,5.137973,93.15
-73.766595,5.149096,99.01
-73.773041,5.145620,100.85
-73.794557,5.158784,88.82
-73.783235,5.164645,114.13
-73.786948,5.153476,90.95
-73.772516,5.149927,87.37
-73.761865,5.168026,85.86
-73.785880,5.170275,80.01
-73.778257,5.159188,76.69
-73.796947,5.172094,120.65
-73.765110,5.159069,117.35
-73.763593,5.171131,90.38
-73.779647,5.151068,100.78
-73.796966,5.170379,96.00
-73.762010,5.160069,105.35
-73.774688,5.153280,104.49
-73.783335,5.166027,84.63
-73.795887,5.152988,101.63
-73.762892,5.164457,111.10
-73.769502,5.156635,87.73
-73.771077,5.164889,81.15
-73.776063,5.148292,107.64
-73.770125,5.162608,94.80
-73.773568,5.149537,85.03
-73.773509,5.163332,112.52
-73.769288,5.144989,92.45
-73.783109,5.143900,120.09
-73.787826,5.145268,103.44
-73.786060,5.151742,113.90
-73.791262,5.164628,97.39
-73.761619,5.153296,102.73
-73.767803,5.152043,72.22
-73.770432,5.141809,81.16
-73.795479,5.138536,117.99
-73.775780,5.141499,117.30
-73.763577,5.147617,92.67
-73.774481,5.163868,92.22
-73.794950,5.141475,100.84
-73.764647,5.139477,99.28
-73.791670,5.139396,102.36
-73.781238,5.138237,107.81
-73.789708,5.169944,100.17
-73.790678,5.136287,110.57
-73.797030,5.167564,97.26
-73.776095,5.156928,69.84
-73.777332,5.158455,111.41
-73.774520,5.157086,99.55
-73.766962,5.170510,117.92
-73.794085,5.169776,112.61
-73.785080,5.137037,77.60
-73.794431,5.153100,86.40
-73.761797,5.144602,86.16
-73.789874,5.143972,106.18
-73.796729,5.141147,93.87
-73.763366,5.169693,92.18
-73.763270,5.138645,70.93
-73.771197,5.171870,114.40
-73.784186,5.169687,109.97
-73.791026,5.143241,95.61
-73.781672,5.152943,85.74
-73.789680,5.140809,94.43
-73.773878,5.148834,84.77
-73.787147,5.163128,101.12
-73.794471,5.158515,105.15
-73.766417,5.153301,105.01
-73.783551,5.152426,92.90
-73.791306,5.147047,84.05
-73.772706,5.139734,74.87
-73.777052,5.161814,111.04
-73.766990,5.144053,96.61
-73.785635,5.140552,75.96
-73.780459,5.152810,111.53
-73.787251,5.164399,110.71
-73.784204,5.169865,106.84
-73.782104,5.170805,103.42
-73.764989,5.143171,92.12
-73.778189,5.136385,90.15
-73.766820,5.147556,130.80
-73.776826,5.165366,92.61
-73.779796,5.165143,126.63
-73.768491,5.162869,98.06
-73.780079,5.149429,62.48
-73.785483,5.167635,114.81
-73.769277,5.157990,95.34
-73.786038,5.156834,113.19
-73.782696,5.163406,114.01
-73.776845,5.162451,108.69
-73.770633,5.136200,102.67
-73.763268,5.138169,112.67
-73.776749,5.139232,109.32
-73.762888,5.143342,105.13
-73.786436,5.154803,104.31
-73.771286,5.170739,94.33
-73.792503,5.171829,127.13
-73.790373,5.150040,108.73
-73.764821,5.163952,84.69
-73.769116,5.169575,97.02
-73.793408,5.166313,112.11
-73.769418,5.139972,86.45
-73.775170,5.170697,102.50
-73.786379,5.160768,76.47
-73.772471,5.165338,112.50
-73.761339,5.167683,113.18
-73.771903,5.169054,90.12
-73.792234,5.165316,97.57
-73.764956,5.159246,89.75
-73.794488,5.156267,67.72
-73.781813,5.152168,103.97
-73.778875,5.157414,83.53
-73.768032,5.170244,97.32
-73.788842,5.148900,112.85
-73.796330,5.158976,111.39
-73.781194,5.136625,95.74
-73.792094,5.166576,81.80
-73.789917,5.145225,98.97
-73.778673,5.170520,92.71
-73.770690,5.165686,109.27
-73.795329,5.158178,111.95
-73.780524,5.166966,109.87
-73.784745,5.158294,110.10
-73.788960,5.151693,97.45
-73.770325,5.166736,94.11
-73.789348,5.139223,97.68
-73.762965,5.161177,103.93
-73.792375,5.139653,78.88
-73.763568,5.145134,91.83
-73.779234,5.151604,107.97
-73.761447,5.147579,99.65
-73.792373,5.143346,107.06
-73.767551,5.155868,139.98
-73.778451,5.153159,112.43
-73.779757,5.161545,97.85
-73.776109,5.140219,68.47
-73.772724,5.136647,104.89
-73.767659,5.156142,92.15
-73.791641,5.164518,103.47
-73.795882,5.159669,68.94
-73.776480,5.141376,82.77
-73.772875,5.152096,69.95
-73.776666,5.156696,118.28
-73.778231,5.137093,67.19
-73.773260,5.169289,100.88
-73.764177,5.160049,93.31
-73.775146,5.146139,70.79
-73.788196,5.161431,106.19
-73.764670,5.154625,100.85
-73.780323,5.162773,126.53
-73.786139,5.142799,92.76
-73.775342,5.137057,120.26
-73.794278,5.148401,88.78
-73.768785,5.151573,120.03
-73.780082,5.136452,102.60
-73.776268,5.153515,106.21
-73.775276,5.166204,107.62
-73.764455,5.138421,109.79
-73.761891,5.136296,116.74
-73.793348,5.154856,93.82
-73.789759,5.139145,118.95
-73.767708,5.163321,111.35
-73.780792,5.159214,113.19
-73.765536,5.166149,72.47
-73.776023,5.168384,117.01
-73.776181,5.155632,68.76
-73.794453,5.168559,94.24
-73.777168,5.160008,118.54
-73.791196,5.142654,84.57
-73.781050,5.149848,101.51
-73.776465,5.153131,91.98
-73.764321,5.169888,125.04
-73.789185,5.159602,86.26
-73.781571,5.156904,89.86
-73.791185,5.142413,114.94
-73.761386,5.159480,112.75
-73.785374,5.165400,120.05
-73.779809,5.154086,107.91
-73.782800,5.145771,103.51
-73.781457,5.156657,109.23
-73.790529,5.155134,74.46
-73.791039,5.146493,90.78
-73.775041,5.166832,95.24
-73.790071,5.154184,96.01
-73.779598,5.140468,82.06
-73.782950,5.155476,104.24
-73.797078,5.144459,76.09
-73.794089,5.138026,98.84
-73.789397,5.145190,118.52
-73.790804,5.169723,103.67
-73.793700,5.144885,101.63
-73.779972,5.136510,109.58
-73.781020,5.152039,79.71
-73.789017,5.148865,111.67
-73.761244,5.147037,81.37
-73.774455,5.164336,99.83
-73.762928,5.154244,103.40
-73.773579,5.137506,78.70
-73.780724,5.169814,110.32
-73.795825,5.145146,113.88
-73.765835,5.141454,78.53
-73.779763,5.166553,78.24
-73.780578,5.152257,107.11
-73.765044,5.148781,110.23
-73.784486,5.171060,91.04
-73.773225,5.143593,117.97
-73.796278,5.150402,77.41
-73.794147,5.145943,103.77
-73.797167,5.164220,95.79
-73.797029,5.168253,104.08
-73.762543,5.147766,87.67
-73.792006,5.140890,104.24
-73.783220,5.170946,121.28
-73.792719,5.165086,94.45
-73.792481,5.137719,109.12
-73.789751,5.136742,124.10
-73.766061,5.136449,73.94
-73.779230,5.169391,104.94
-73.766886,5.152705,114.85
-73.782715,5.153570,101.02
-73.763831,5.155081,94.57
-73.774892,5.149542,99.13
-73.771848,5.153244,126.18
-73.783750,5.150864,85.61
-73.779114,5.143450,113.28
-73.787478,5.140634,88.96
-73.762137,5.147056,99.56
-73.787250,5.148707,80.30
-73.785094,5.143336,101.79
-73.761252,5.166735,104.94
-73.770055,5.164522,115.77
-73.765009,5.144160,96.65
-73.796722,5.159993,124.83
-73.795294,5.149228,120.28
-73.794087,5.149678,102.33
-73.786009,5.138199,90.04
-73.761603,5.161512,116.02
-73.762802,5.140006,117.19
-73.779702,5.162218,109.41
-73.762889,5.146551,88.18
-73.780345,5.153143,113.45
-73.794686,5.137644,95.96
-73.782040,5.140708,94.08
-73.793139,5.140687,99.90
-73.763195,5.169519,94.38
-73.779671,5.150765,113.10
-73.792926,5.153328,112.20
-73.773300,5.150311,101.61
-73.776073,5.170613,87.87
-73.792924,5.153948,80.12
-73.771670,5.152015,89.26
-73.773732,5.147218,112.08
-73.764913,5.146654,99.59
-73.773729,5.167664,111.46
-73.784117,5.142842,94.37
-73.783750,5.171225,75.47
-73.778843,5.169654,112.07
-73.784116,5.139725,110.38
-73.786993,5.170790,90.05
-73.789754,5.165230,89.00
-73.788818,5.166204,96.21
-73.771291,5.171283,92.71
-73.794106,5.150555,111.92
-73.791650,5.156218,90.55
-73.767587,5.138985,99.83
-73.781865,5.166610,92.63
-73.774601,5.155808,95.93
-73.781765,5.142304,97.44
-73.777717,5.168998,115.98
-73.796982,5.155776,88.68
-73.761837,5.165323,107.51
-73.790547,5.149750,91.44
-73.765878,5.138270,100.01
-73.781454,5.143818,89.42
-73.768812,5.156854,117.48
-73.795672,5.162466,131.90
-73.766229,5.162711,104.96
-73.789612,5.166691,133.62
-73.766721,5.149073,67.65
-73.796950,5.148345,112.06
-73.790876,5.166425,107.52
-73.763110,5.138621,105.93
-73.770786,5.149000,83.44
-73.793035,5.167288,105.58
-73.767777,5.146761,140.62
-73.763582,5.163962,105.46
-73.766608,5.155937,95.10
-73.795878,5.167862,101.81
-73.781444,5.157956,104.98
-73.791749,5.145782,117.68
-73.787672,5.157378,104.95
-73.789571,5.164961,100.36
-73.774081,5.143610,91.96
-73.768950,5.155785,92.79
-73.762546,5.166973,99.24
-73.778343,5.156330,84.68
-73.790972,5.156588,110.88
-73.785194,5.172115,90.26
-73.780715,5.171265,134.23
-73.770302,5.156139,105.22
-73.786243,5.148544,104.43
-73.788908,5.157699,113.97
-73.762200,5.160633,92.18
-73.779269,5.167103,93.95
-73.783082,5.136453,78.87
-73.767690,5.171865,103.44
-73.794052,5.146735,109.61
-73.795500,5.166715,93.93
-73.771040,5.141804,100.25
-73.781600,5.138874,98.38
-73.795466,5.146304,102.38
-73.786238,5.151740,111.41
-73.772229,5.138778,91.72
-73.776559,5.142556,107.33
-73.766721,5.156949,95.81
-73.793271,5.170292,97.23
-73.769857,5.160588,109.22
-73.785453,5.166376,101.34
-73.770295,5.139406,116.50
-73.773605,5.163541,105.92
-73.779497,5.152006,77.42
-73.791063,5.161956,113.86
-73.784953,5.162074,118.07
-73.789413,5.162645,130.73
-73.793123,5.139762,100.40
-73.795949,5.147098,103.07
-73.782670,5.148153,92.83
-73.785984,5.139888,108.73
-73.780098,5.142159,73.60
-73.764237,5.140772,113.28
-73.777274,5.165446,91.66
-73.791966,5.169341,94.25
-73.769166,5.154384,112.59
-73.791615,5.138071,84.89
-73.781648,5.169122,94.80
-73.787956,5.152839,110.21
-73.761878,5.160853,120.94
-73.777225,5.145868,101.98
-73.782727,5.161755,97.43
-73.765769,5.157211,103.58
-73.788175,5.159106,109.09
-73.776662,5.140885,101.43
-73.795870,5.159903,99.71
-73.779270,5.143123,97.90
-73.765691,5.160121,93.92
-73.777264,5.160728,107.09
-73.795109,5.163747,109.85
-73.787252,5.155052,99.45
-73.788780,5.162896,89.17
-73.795741,5.141976,104.64
-73.765144,5.171177,71.41
-73.794903,5.154674,77.00
-73.763809,5.148270,93.32
-73.771935,5.171251,115.01
-73.776902,5.140880,67.52
-73.791958,5.169394,121.85
-73.777187,5.138445,126.20
-73.773653,5.152385,115.18
-73.784209,5.162474,69.22
-73.765069,5.154174,90.88
-73.762798,5.152802,94.80
-73.778095,5.161526,93.04
-73.778635,5.143347,86.19
-73.779217,5.169147,84.79
-73.794675,5.155891,129.65
-73.791015,5.140090,84.57
-73.791103,5.138521,79.97
-73.767692,5.155546,105.07
-73.786017,5.151682,88.72
-73.765265,5.144702,124.45
-73.763587,5.156237,80.99
-73.766072,5.164792,103.50
-73.783941,5.148257,94.24
-73.768730,5.150817,81.51
-73.770188,5.143352,119.55
-73.768635,5.171491,83.60
-73.786232,5.154682,117.11
-73.778877,5.167184,132.06
-73.785617,5.146378,97.54
-73.791685,5.158832,109.46
-73.790063,5.138145,121.99
-73.775882,5.137019,109.23
-73.790211,5.171718,107.27
-73.777911,5.150401,82.66
-73.785664,5.152718,69.59
-73.780906,5.164869,103.17
-73.791711,5.169916,112.53
-73.764380,5.170420,114.58
-73.775299,5.150393,82.44
-73.770492,5.165929,101.33
-73.773696,5.144166,86.96
-73.797007,5.159639,75.48
-73.776046,5.155670,111.72
-73.796773,5.157039,95.21
-73.777968,5.143182,86.02
-73.777311,5.164370,106.80
-73.791426,5.137643,109.87
-73.789591,5.148846,107.39
-73.789329,5.146805,85.53
-73.770845,5.156160,111.45
-73.762029,5.169782,107.20
-73.789121,5.154877,124.62
-73.793521,5.151935,117.16
-73.789633,5.169862,128.80
-73.774907,5.137109,107.02
-73.784013,5.169737,117.24
-73.775217,5.145732,72.46
-73.790265,5.138167,99.96
-73.789419,5.141594,105.49
-73.788541,5.158174,112.39
-73.779554,5.167632,97.14
-73.785679,5.158909,102.05
-73.777699,5.146038,76.99
-73.793730,5.170810,89.73
-73.776614,5.163004,104.01
-73.767823,5.140639,115.21
-73.776504,5.153492,103.30
-73.784037,5.142912,89.53
-73.774633,5.148953,107.36
-73.763901,5.145319,88.83
-73.792388,5.170977,103.05
-73.787983,5.152216,105.21
-73.780821,5.171729,94.26
-73.761601,5.163690,108.45
-73.764790,5.166629,58.97
-73.772744,5.146577,83.66
-73.793286,5.165557,101.65
-73.791562,5.153899,103.07
-73.786054,5.159263,82.13
-73.767688,5.145655,115.83
-73.779225,5.161005,110.11
-73.774140,5.168537,103.99
-73.769884,5.154235,93.00
-73.788953,5.157585,97.08
-73.769769,5.162375,111.97
-73.768278,5.170467,94.72
-73.762820,5.167979,109.78
-73.763202,5.141691,108.90
-73.786127,5.157215,119.20
-73.766238,5.156237,91.74
-73.762145,5.148337,106.05
-73.773259,5.152384,105.55
-73.780317,5.170647,100.35
-73.766401,5.168580,77.79
-73.791561,5.151419,135.39
-73.787026,5.146690,93.58
-73.783450,5.161167,108.40
-73.784777,5.153330,103.17
-73.773794,5.171476,91.07
-73.773157,5.144422,111.52
-73.792791,5.144559,120.02
-73.764676,5.139715,100.62
-73.796103,5.157408,127.85
-73.790237,5.166076,142.12
-73.791478,5.137277,98.08
-73.785963,5.163311,104.55
-73.790511,5.149475,115.94
-73.795981,5.153591,112.34
-73.762535,5.158698,90.96
-73.762113,5.154023,116.22
-73.775128,5.155272,85.17
-73.775128,5.136709,115.13
-73.789743,5.153258,108.53
-73.786413,5.154289,81.16
-73.776886,5.152338,88.28
-73.792595,5.138528,98.04
-73.782341,5.157486,86.50
-73.761178,5.136266,111.21
-73.793254,5.148143,103.21
-73.775720,5.156955,105.12
-73.782234,5.152916,110.86
-73.793230,5.143693,100.49
-73.776687,5.168456,87.59
-73.762018,5.157010,106.62
-73.761610,5.160957,101.42
-73.783323,5.148248,101.20
-73.781440,5.171120,122.83
-73.779296,5.140962,81.19
-73.773392,5.169340,86.66
-73.778363,5.149738,90.47
-73.766222,5.160967,107.22
-73.777886,5.152451,87.74
-73.786092,5.151043,69.53
-73.782795,5.156118,97.46
-73.775100,5.139537,118.37
-73.763154,5.156190,109.14
-73.767608,5.169643,75.16
-73.795309,5.154791,112.08
-73.771365,5.148136,104.16
-73.791996,5.166937,96.13
-73.780716,5.136967,122.29
-73.784255,5.144195,99.71
-73.786098,5.136593,113.04
-73.768742,5.168013,93.31
-73.790822,5.149985,91.87
-73.763497,5.167418,111.59
-73.775984,5.150950,101.07
-73.796997,5.158828,104.90
-73.777575,5.143309,84.30
-73.790678,5.144899,84.56
-73.791041,5.161720,102.39
-73.768333,5.166111,72.46
-73.791973,5.145906,118.46
-73.783972,5.145361,88.80
-73.763525,5.150171,80.14
-73.787520,5.162774,103.89
-73.792282,5.141893,79.13
-73.769360,5.152973,78.75
-73.778363,5.137515,119.64
-73.767084,5.141031,119.53
-73.782145,5.142642,96.95
-73.766770,5.141436,86.26
-73.791542,5.155135,132.74
-73.766285,5.136185,112.51
-73.786682,5.152811,96.59
-73.772975,5.141623,111.14
-73.783979,5.171279,66.56
-73.796652,5.162830,107.40
-73.775664,5.167880,109.05
-73.777242,5.155892,100.58
-73.795691,5.166941,108.20
-73.766905,5.153445,90.41
-73.791431,5.159800,99.61
-73.777031,5.147440,100.27
-73.761200,5.142366,72.16
-73.781902,5.154346,75.12
-73.787345,5.136879,84.80
-73.762226,5.147868,118.78
-73.766901,5.151888,108.81
-73.765994,5.156105,118.30
-73.772847,5.171048,102.89
-73.773354,5.161754,93.12
-73.793716,5.146937,105.57
-73.794723,5.164955,98.83
-73.796349,5.171032,105.04
-73.765017,5.152062,97.49
-73.772341,5.147562,98.32
-73.783524,5.145313,103.03
-73.778567,5.153585,107.11
-73.766583,5.155446,93.94
-73.785543,5.155124,71.34
-73.773340,5.144069,102.63
-73.765378,5.150446,95.30
-73.770067,5.165761,101.50
-73.787330,5.163776,76.33
-73.763331,5.158352,92.24
-73.782481,5.151202,110.11
-73.773871,5.156080,109.01
-73.793533,5.160151,81.51
-73.775501,5.139919,104.10
-73.770157,5.150311,77.52
-73.778092,5.164024,116.79
-73.791784,5.164378,102.27
-73.762952,5.140645,108.14
-73.784068,5.138061,112.71
-73.787772,5.149867,89.62
-73.781438,5.160938,100.85
-73.793731,5.165306,94.47
-73.773168,5.147820,112.10
-73.773613,5.168451,113.89
-73.793310,5.162663,94.93
-73.771690,5.167831,76.49
-73.771177,5.156087,91.92
-73.775524,5.163681,85.53
-73.785185,5.163136,110.49
-73.770041,5.155206,81.01
-73.797115,5.139115,111.55
-73.775641,5.156516,79.86
-73.784373,5.166709,124.09
-73.773755,5.154645,89.00
-73.765273,5.144181,90.48
-73.764259,5.167301,79.30
-73.762568,5.142811,115.89
-73.779585,5.146338,112.47
-73.778695,5.141589,98.55
-73.779457,5.142829,96.65
-73.768154,5.148639,120.51
-73.790919,5.149002,110.93
-73.782046,5.138965,113.96
-73.780722,5.137945,99.64
-73.768535,5.153233,110.46
-73.778392,5.163418,128.09
-73.784693,5.139035,105.62
-73.783166,5.171457,106.67
-73.790635,5.140255,75.51
-73.772197,5.165069,98.20
-73.779389,5.169870,92.43
-73.789207,5.163794,58.50
-73.766818,5.154096,66.82
-73.764687,5.153349,103.39
-73.762262,5.158772,103.31
-73.766868,5.159813,92.57
-73.770584,5.157249,98.04
-73.789604,5.151148,98.66
-73.773322,5.153409,96.72
-73.770919,5.171312,116.95
-73.764362,5.167788,89.34
-73.767800,5.154109,69.68
-73.783766,5.153470,106.06
-73.769818,5.166626,96.70
-73.769475,5.160115,93.68
-73.777293,5.140500,134.49
-73.783731,5.139845,108.73
-73.766244,5.152923,99.43
-73.785218,5.149475,106.08
-73.791942,5.155922,100.74
-73.765178,5.136571,128.68
-73.796686,5.151149,125.26
-73.779733,5.169660,78.26
-73.772905,5.167129,120.73
-73.772088,5.140641,99.47
-73.781010,5.168149,82.61
-73.781044,5.165728,103.13
-73.782984,5.138721,94.27
-73.778032,5.159442,79.09
-73.793584,5.155641,101.27
-73.778577,5.147546,100.09
-73.767838,5.141390,96.71
-73.783250,5.166800,126.42
-73.763623,5.162457,90.63
-73.788534,5.137355,121.76
-73.771941,5.151719,100.00
-73.781099,5.147259,97.90
-73.790823,5.159024,106.56
-73.786955,5.137147,119.82
-73.796198,5.169085,100.83
-73.797237,5.161216,98.36
-73.788113,5.140414,101.73
-73.793577,5.153944,105.60
-73.793076,5.152702,107.01
-73.796301,5.164873,98.25
-73.762476,5.148939,79.27
-73.792701,5.151149,103.67
-73.784721,5.161256,92.53
-73.770326,5.159652,99.74
-73.777661,5.162821,114.51
-73.770864,5.171328,125.08
-73.789735,5.154223,91.78
-73.772365,5.154123,91.82
-73.783381,5.146830,86.77
-73.761935,5.144139,69.29
-73.783865,5.164184,104.51
-73.769793,5.147275,100.18
-73.768084,5.149382,108.96
-73.771512,5.147061,76.91
-73.768436,5.162162,102.32
-73.791732,5.140593,102.42
-73.796681,5.152216,108.89
-73.782111,5.139811,102.38
-73.784967,5.142225,86.49
-73.777846,5.152958,115.15
-73.782090,5.159045,105.68
-73.785044,5.166473,109.35
-73.774529,5.150855,99.58
-73.776695,5.152369,114.57
-73.795992,5.163314,95.12
-73.770650,5.161129,111.93
-73.772911,5.159694,112.47
-73.766614,5.163744,89.39
-73.790452,5.166535,113.31
-73.794740,5.137637,82.81
-73.761908,5.142567,97.39
-73.782783,5.164913,106.02
-73.785877,5.169194,86.75
-73.763496,5.163883,114.32
-73.789984,5.142921,106.05
-73.780181,5.157458,110.37
-73.789327,5.171916,104.30
-73.774459,5.164212,82.24
-73.763348,5.163822,91.07
-73.771534,5.166419,86.10
-73.779012,5.171724,129.28
-73.780807,5.153539,81.13
-73.795495,5.172160,83.05
-73.780795,5.150946,127.00
-73.765637,5.143503,112.93
-73.769545,5.148168,121.07
-73.784979,5.165958,95.07
-73.791295,5.171621,120.40
-73.775203,5.163887,68.80
-73.761455,5.148432,123.10
-73.784153,5.137098,79.68
-73.777821,5.163898,97.02
-73.789309,5.143382,108.41
-73.790222,5.168225,90.52
-73.765910,5.163255,99.53
-73.762905,5.152803,107.90
-73.783225,5.162795,89.69
-73.762556,5.163078,103.62
-73.784313,5.168130,88.51
-73.796950,5.168673,100.06
-73.771687,5.138351,89.34
-73.761135,5.154110,112.62
-73.786448,5.160700,100.98
-73.780637,5.164562,85.82
-73.796688,5.145231,88.91
-73.768002,5.138242,136.03
-73.794863,5.162243,88.14
-73.789957,5.163197,101.52
-73.780767,5.160852,85.91
-73.770379,5.153490,96.13
-73.795800,5.167579,84.69
-73.773262,5.147522,92.09
-73.792811,5.149824,114.61
-73.773001,5.163977,95.13
-73.775234,5.142399,84.98
-73.773793,5.137060,91.37
-73.770768,5.145175,88.43
-73.790053,5.139991,90.09
-73.792731,5.136750,102.50
-73.768187,5.152846,86.53
-73.791344,5.144224,95.13
-73.786149,5.161224,108.42
-73.765296,5.171511,103.67
-73.789762,5.143625,97.54
-73.794355,5.150195,92.07
-73.795074,5.168467,109.98
-73.767343,5.154813,87.69
-73.786797,5.157997,97.44
-73.781081,5.155350,99.07
-73.762056,5.152862,93.97
-73.790672,5.169971,97.78
-73.779448,5.147175,119.86
-73.793339,5.161499,90.28
-73.795927,5.143584,109.17
-73.789060,5.150804,89.65
-73.793031,5.142638,84.62
-73.784389,5.156363,110.21
-73.789278,5.141884,94.10
-73.783179,5.153705,86.84
-73.775417,5.147060,89.87
-73.792822,5.148391,81.08
-73.786450,5.161323,75.73
-73.773665,5.169815,97.20
-73.763789,5.158052,59.00
-73.763554,5.141406,86.65
-73.774549,5.137132,70.58
-73.766475,5.151187,107.04
-73.771294,5.159630,68.01
-73.797026,5.166707,112.52
-73.776777,5.151659,104.28
-73.771478,5.164955,99.84
-73.789956,5.154417,88.80
-73.768999,5.158882,87.58
-73.782026,5.164729,96.91
-73.786121,5.162169,84.29
-73.787311,5.167476,121.69
-73.777078,5.136638,107.04
-73.783662,5.168363,86.68
-73.796656,5.145376,107.32
-73.796375,5.146180,102.87
-73.766995,5.138935,65.73
-73.787414,5.159790,99.46
-73.796987,5.149592,117.23
-73.771197,5.168199,105.12
-73.770675,5.140989,124.43
-73.769634,5.149737,106.97
-73.782555,5.140624,84.64
-73.765276,5.165936,109.88
-73.785189,5.159544,99.09
-73.777173,5.171803,79.60
-73.795309,5.146299,97.00
-73.764526,5.156572,104.57
-73.790412,5.148254,112.17
-73.778547,5.165815,122.82
-73.762002,5.162755,87.17
-73.792540,5.162715,79.16
-73.763315,5.160548,97.34
-73.789431,5.157905,84.77
-73.790620,5.143219,89.42
-73.771625,5.150876,105.37
-73.765922,5.156582,98.05
-73.766403,5.138658,120.65
-73.781824,5.150761,125.25
-73.763786,5.155624,115.55
-73.783067,5.160821,104.46
-73.794501,5.167115,92.66
-73.785639,5.152774,112.63
-73.792330,5.142448,79.76
-73.771140,5.172167,105.32
-73.777049,5.152005,107.90
-73.790399,5.172001,113.92
-73.789806,5.169003,98.67
-73.768203,5.164194,121.76
-73.770273,5.153781,112.82
-73.781621,5.166646,108.93
-73.786796,5.142499,106.33
-73.765316,5.155719,117.23
-73.776665,5.154350,98.86
-73.762402,5.161176,94.82
-73.776079,5.167111,109.97
-73.771292,5.136455,98.04
-73.772404,5.143796,118.21
-73.775919,5.137689,109.08
-73.768762,5.144198,105.63
-73.763641,5.149297,84.10
-73.794289,5.155905,117.15
-73.774729,5.136335,86.10
-73.792975,5.161164,96.18
-73.767112,5.163335,113.48
-73.778948,5.153705,132.37
-73.791304,5.156860,103.00
-73.790328,5.158800,104.97
-73.780016,5.149408,58.80
-73.795734,5.141236,120.93
-73.776959,5.158209,91.82
-73.763389,5.157368,122.42
-73.765052,5.155773,112.17
-73.767678,5.147578,132.62
-73.777344,5.150731,74.57
-73.791405,5.162033,99.59
-73.795292,5.172107,93.63
-73.769648,5.153786,114.54
-73.794930,5.136194,140.62
-73.762685,5.139787,110.53
-73.777212,5.147229,81.69
-73.787021,5.165247,84.44
-73.791777,5.152774,113.80
-73.780919,5.142441,89.42
-73.771661,5.157387,111.85
-73.786972,5.140331,57.48
-73.780775,5.171739,72.78
-73.795725,5.145294,111.46
-73.783492,5.155860,87.71
-73.767064,5.142233,101.90
-73.779496,5.166272,94.95
-73.780986,5.159990,121.71
-73.784524,5.168630,84.95
-73.793820,5.137155,115.88
-73.790082,5.158263,100.76
-73.789895,5.166363,102.75
-73.783723,5.136707,96.53
-73.789719,5.163222,126.89
